LandmarkID,Name,Functn,Structure,EditBy,EditDate,Latitude,Longitude
7000075,Southside Child Development Center,6110: Nursery and preschool,3800: Other community structures,georgeae,8/8/2007 13:13,37.52246552,-77.44961787
7000062,Moore Street Playground,"5000: Arts, entertainment, and recreation",6940: Playground equipment,georgeae,8/8/2007 13:11,37.55990683,-77.4564433
7001453,Maggie Walker Tennis Courts,"5000: Arts, entertainment, and recreation",6982: Tennis courts,georgeae,8/8/2007 13:09,37.55990759,-77.45546635
7000003,Supreme Court of Virginia,6220: Judicial functions,2100: Office or bank building,rosewl,8/8/2007 13:05,37.53950105,-77.43530862
7000042,Mt Pisgah United Methodist,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/8/2007 12:47,37.51609619,-77.4665212
7000720,Dominion Virginia Power Headquarters,4310: Electric power,2100: Office or bank building,georgeae,8/8/2007 11:30,37.5377416,-77.43889621
7000353,Fairfield Court Elementary School,6121: Elementary,4210: Grade school,georgeae,8/8/2007 11:28,37.54973355,-77.40141385
7000041,Powhatan Community Center,"5300: Amusement, sports, or recreation establishment",3800: Other community structures,georgeae,8/8/2007 10:52,37.51497239,-77.40473888
7000667,Providence Park Playground,"5300: Amusement, sports, or recreation establishment",6940: Playground equipment,georgeae,8/8/2007 10:48,37.58091646,-77.42584035
7000601,Vernon J Harris Community Center,"5300: Amusement, sports, or recreation establishment",3800: Other community structures,georgeae,8/8/2007 10:47,37.53476348,-77.41459182
7000690,Albert H Hill Fields,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,georgeae,8/8/2007 10:46,37.56384112,-77.48353038
7000546,Cary Street Field,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,georgeae,8/8/2007 10:46,37.54399946,-77.45498344
7000375,Robert E Lee Monument,"5000: Arts, entertainment, and recreation","6950: Fountain, sculpture, etc",rosewl,8/7/2007 17:14,37.55383068,-77.46009906
7000470,Luther Memorial School,6120: Grade schools,4210: Grade school,georgeae,8/1/2007 16:03,37.57211363,-77.45303783
7000654,Stony Point Fashion Park,2000: General sales or services,"2550: Fashion/specialty center (higher end, fashion-oriented stores)",georgeae,7/31/2007 12:12,37.55076867,-77.57286509
7001405,Weisiger-Carroll House,1100: Private household,1000: Residential buildings,georgeae,7/31/2007 10:43,37.51655758,-77.45542046
7000188,Immanuel Pentecostal Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,7/31/2007 10:05,37.49719173,-77.44461382
7000252,St Albans Anglican Catholic Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,7/31/2007 9:24,37.58824675,-77.46450284
7000101,Chimborazo Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,rosewl,7/27/2007 14:56,37.52530559,-77.41172171
7001408,Phillip Morris Research and Technology Center,6513: Medical and diagnostic laboratories,,georgeae,7/26/2007 15:38,37.54577127,-77.43339918
7000860,Belvidere Medical Center,6510: Ambulatory or outpatient care services,4100: Medical facility,georgeae,7/26/2007 14:43,37.55097995,-77.44396671
7000084,Westover Hills United Methodist,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,7/26/2007 9:31,37.52402377,-77.48697574
7000763,VCU Medical Center - Nelson Clinic,6510: Ambulatory or outpatient care services,4100: Medical facility,georgeae,7/26/2007 9:19,37.54076938,-77.43091123
7000765,AD Williams Clinic,6511: Clinics,4110: Hospital building,georgeae,7/26/2007 9:17,37.53978871,-77.43028457
7000020,New Bethel Holy Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,7/26/2007 8:48,37.50760776,-77.46365764
7000445,Richmond Friends Meeting,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,7/25/2007 12:46,37.56740834,-77.49613638
7000518,St James Armenian Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,7/25/2007 12:43,37.58390788,-77.52155166
7000434,Richmond Police Academy,6100: Educational services,4200: School or university buildings,georgeae,7/25/2007 11:01,37.56424757,-77.44966036
7000515,Providence Park Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,7/25/2007 10:04,37.5817014,-77.42548826
7000403,St Marks Episcopal Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,7/25/2007 9:26,37.55911912,-77.47255574
7000783,VCU Larrick Student Center,6130: Colleges and Universities,4220: College or university facility,georgeae,7/25/2007 9:21,37.54475522,-77.4298827
7000088,Wayside Spring Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,rosewl,7/24/2007 17:26,37.5248552,-77.48454888
7000086,Canoe Run Park,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,rosewl,7/24/2007 17:16,37.52234098,-77.45722677
7000350,Trinity Episcopal School,6120: Grade schools,4210: Grade school,georgeae,7/24/2007 15:00,37.54882521,-77.59328573
7000507,West End Post Office,4170: Postal services,,georgeae,7/24/2007 14:56,37.58096591,-77.48200284
7000094,Maymont Children's Farm,"5230: Zoos, botanical gardens, arboreta, etc",4450: Zoological parks,rosewl,7/24/2007 13:28,37.53757101,-77.47999964
7000636,Maury Senior Retirement Village,1200: Housing services for the elderly,4210: Grade school,rosewl,7/23/2007 17:46,37.52066986,-77.44708561
7001404,River Towers,1100: Private household,1200: Multifamily structures,rosewl,7/23/2007 17:30,37.52455236,-77.4553693
7001403,1920 Stonewall Avenue,1200: Housing services for the elderly,1200: Multifamily structures,rosewl,7/23/2007 17:27,37.52406193,-77.45428405
7001402,1611 4th Avenue,1200: Housing services for the elderly,1200: Multifamily structures,rosewl,7/23/2007 17:11,37.55654933,-77.42500867
7000635,1200 Decatur Street,1200: Housing services for the elderly,1200: Multifamily structures,rosewl,7/23/2007 16:59,37.51976096,-77.44339311
7000608,Melvin C Fox Manor ,1200: Housing services for the elderly,1200: Multifamily structures,rosewl,7/23/2007 16:57,37.51462603,-77.45880919
7000289,Hollywood Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",rosewl,7/23/2007 16:42,37.540379,-77.4529909
7001400,Hollywood Cemetery Superintendent's House,1100: Private household,1000: Residential buildings,rosewl,7/23/2007 16:34,37.54033255,-77.45324865
7001398,Hollywood Cemetery Palmer Chapel,"5000: Arts, entertainment, and recreation","4700: Cemetery, monument, tombstone, or mausoleum",rosewl,7/23/2007 16:26,37.5329442,-77.45756085
7001397,Monroe's Tomb,"5000: Arts, entertainment, and recreation","4700: Cemetery, monument, tombstone, or mausoleum",rosewl,7/23/2007 16:23,37.53376281,-77.45650755
7001399,Confederate Pyramid,"5000: Arts, entertainment, and recreation","4700: Cemetery, monument, tombstone, or mausoleum",rosewl,7/23/2007 16:23,37.54079439,-77.4555873
7000344,Monroe Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,rosewl,7/23/2007 15:51,37.54675284,-77.45026389
7000068,Edgar Allen Poe Museum,5210: Museum,1000: Residential buildings,rosewl,7/23/2007 15:46,37.53209279,-77.42603909
7001395,Old Stone House,5210: Museum,1000: Residential buildings,rosewl,7/23/2007 15:46,37.53209279,-77.42603909
7000029,Holly Street Playground,"5300: Amusement, sports, or recreation establishment",6940: Playground equipment,rosewl,7/23/2007 15:17,37.53645442,-77.45253985
7001394,Riverview Baptist Church Offices,6600: Religious institutions,2000: Commercial buildings and other specialized structures,rosewl,7/23/2007 15:08,37.54854405,-77.47524899
7000347,Riverview Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,7/23/2007 15:02,37.5486734,-77.47549096
7000634,The Idlewood,1200: Housing services for the elderly,1200: Multifamily structures,rosewl,7/23/2007 14:50,37.54903232,-77.47651301
7000712,Salvation Army Boys Club,6561: Child and youth services,3200: Indoor games facility,rosewl,7/23/2007 14:40,37.53126126,-77.40133776
7000527,Interstate Business Park,2000: General sales or services,2614: Industrial parks,rosewl,7/23/2007 13:57,37.58205899,-77.47060555
7000711,William Byrd Community House,6561: Child and youth services,4300: Library building,rosewl,7/23/2007 13:19,37.54238351,-77.45305505
7000297,Saint Andrew's Episcopal Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,7/23/2007 13:17,37.54201351,-77.4517824
7000110,Ginter Park Elementary School Annex,6121: Elementary,4210: Grade school,rosewl,7/23/2007 12:44,37.58844481,-77.4398874
7000141,Thomas B Smith Park,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,rosewl,7/23/2007 12:39,37.48050689,-77.43583879
7000679,Ruffin Road Playground,"5000: Arts, entertainment, and recreation",6940: Playground equipment,rosewl,7/23/2007 12:35,37.48045865,-77.43454104
7000678,Thomas B Smith Community Center,"5300: Amusement, sports, or recreation establishment",3800: Other community structures,rosewl,7/23/2007 12:32,37.47983993,-77.43675183
7000715,Hickory Hill Community Center,"5300: Amusement, sports, or recreation establishment",3800: Other community structures,rosewl,7/23/2007 12:31,37.47987476,-77.46133365
7000380,William Fox Elementary School,6121: Elementary,4210: Grade school,rosewl,7/23/2007 12:09,37.55431831,-77.46817607
7000233,Lucille Murray Brown Middle School,6122: Middle,4210: Grade school,rosewl,7/23/2007 12:02,37.52128027,-77.51325872
7000530,Ginter Park Elementary School,6121: Elementary,4210: Grade school,rosewl,7/23/2007 11:48,37.58755227,-77.44739928
7000253,Linwood Holton Elementary School,6121: Elementary,4210: Grade school,rosewl,7/23/2007 11:45,37.58513582,-77.46122217
7000478,Maggie L Walker Governor's School,6125: Alternate education services,4210: Grade school,rosewl,7/23/2007 11:38,37.5578106,-77.453558
7000441,Overby-Sheppard Elementary School,6121: Elementary,4210: Grade school,rosewl,7/23/2007 11:34,37.56499311,-77.42457578
7000100,Miss Liberty Monument,"5000: Arts, entertainment, and recreation","6950: Fountain, sculpture, etc",rosewl,7/23/2007 10:11,37.52706258,-77.41220412
7000087,James River Park Visitors Center,5500: Natural and other recreational parks,"4400: Museum, exhibition, or similar facility",rosewl,7/23/2007 10:08,37.52423139,-77.46869393
7000991,Midlothian Village Water Tower,4300: Utilities and utility services,"6250: Water tank (elevated, at grade, underground)",rosewl,7/23/2007 10:04,37.50779812,-77.4790539
7000310,Southampton Elementary School,6121: Elementary,4210: Grade school,rosewl,7/23/2007 9:50,37.54414588,-77.53433532
7000987,Abner Clay Park House,"5000: Arts, entertainment, and recreation","6970: Outdoor stage, bandstand, or similar structure",rosewl,7/23/2007 9:41,37.54915925,-77.44274392
7000985,Chimborazo Playground Park House,"5000: Arts, entertainment, and recreation","6970: Outdoor stage, bandstand, or similar structure",rosewl,7/23/2007 9:40,37.52822982,-77.41506604
7000974,Chimborazo Park House West,"5000: Arts, entertainment, and recreation","6970: Outdoor stage, bandstand, or similar structure",rosewl,7/23/2007 9:39,37.52521069,-77.41297519
7000976,Jefferson Park House,"5000: Arts, entertainment, and recreation","6970: Outdoor stage, bandstand, or similar structure",rosewl,7/23/2007 9:21,37.53576074,-77.42197627
7000975,Oregon Hill Park House,"5000: Arts, entertainment, and recreation","6970: Outdoor stage, bandstand, or similar structure",rosewl,7/23/2007 9:19,37.53552368,-77.45036028
7000980,Byrd Park Baseball Diamonds,"5370: Fitness, recreational sports, gym, or athletic club",6980: Other installed recreational or athletic equipment,rosewl,7/20/2007 15:54,37.54828094,-77.48017233
7000981,Byrd Park Tennis Courts,"5370: Fitness, recreational sports, gym, or athletic club",6982: Tennis courts,rosewl,7/20/2007 15:45,37.54718474,-77.47928213
7000093,Robins Nature and Visitor Center at Maymont,5200: Museums and other special purpose recreational institutions,"4400: Museum, exhibition, or similar facility",rosewl,7/20/2007 14:13,37.53750058,-77.47530451
7000309,Swan Lake,5500: Natural and other recreational parks,9100: Not applicable to this dimension,rosewl,7/20/2007 13:35,37.54227709,-77.47340932
7000266,Shields Lake,5500: Natural and other recreational parks,9100: Not applicable to this dimension,rosewl,7/20/2007 13:35,37.5394934,-77.47542832
7000330,Christopher Columbus Monument,"5000: Arts, entertainment, and recreation","4700: Cemetery, monument, tombstone, or mausoleum",rosewl,7/20/2007 13:21,37.54645544,-77.47902609
7000146,Broad Rock Branch Library,4242: Libraries and archives,4300: Library building,rosewl,7/20/2007 13:05,37.48297519,-77.47927491
7000103,Byrd Park Fitness Trail,"5370: Fitness, recreational sports, gym, or athletic club",6980: Other installed recreational or athletic equipment,rosewl,7/20/2007 12:54,37.54423243,-77.4783052
7000612,OVERLOOK AND MIMOSA,1000: Residence or accommodation functions,,georgeae,7/20/2007 12:46,37.49934935,-77.44118917
7000163,Jefferson Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,rosewl,7/20/2007 11:53,37.53597265,-77.42161528
7000798,Central National Bank,2000: General sales or services,2100: Office or bank building,rosewl,7/20/2007 11:18,37.54403716,-77.43967893
7000557,VCU Sports Medicine Center,6500: Health and human services,4220: College or university facility,georgeae,7/20/2007 11:08,37.55343173,-77.45423045
7000446,WTVR CBS 6 TOWER,4231: Radio and television broadcasting,,georgeae,7/20/2007 11:03,37.5662453,-77.47609982
7000964,WRVA Tower,4231: Radio and television broadcasting,,georgeae,7/20/2007 11:02,37.53299969,-77.42246479
7000066,Richmond Hill Retreat Center,6600: Religious institutions,,georgeae,7/20/2007 8:50,37.53227065,-77.42241704
7000657,YWCA,"6560: Social assistance, welfare, and charitable services",2000: Commercial buildings and other specialized structures,georgeae,7/19/2007 15:22,37.54087214,-77.43985765
7000729,MCV Alumni House and Paul A Gross Conference Center,6130: Colleges and Universities,1100: Single-family buildings,rosewl,7/18/2007 18:04,37.54171709,-77.43050286
7000730,William H Grant House,6130: Colleges and Universities,1100: Single-family buildings,rosewl,7/18/2007 18:04,37.54185146,-77.43073296
7000731,Leigh House,6130: Colleges and Universities,1100: Single-family buildings,rosewl,7/18/2007 18:04,37.54199626,-77.4310602
7000776,Stephen Putney House,6130: Colleges and Universities,1100: Single-family buildings,rosewl,7/18/2007 18:03,37.54084708,-77.43139562
7000775,Samuel Putney House,6130: Colleges and Universities,1100: Single-family buildings,rosewl,7/18/2007 18:03,37.5408831,-77.43145608
7000744,Morson Row,6200: Public administration,1100: Single-family buildings,rosewl,7/18/2007 17:58,37.53854367,-77.4315806
7000916,Rice House,1000: Residence or accommodation functions,1000: Residential buildings,rosewl,7/18/2007 17:57,37.55572917,-77.51708607
7000632,Holly Lawn,1000: Residence or accommodation functions,1100: Single-family buildings,rosewl,7/18/2007 17:54,37.58928382,-77.46343322
